model,storage,carrier,condition,price
iPhone6SPlus,64GB,Other,New,89.86
iPhone6SPlus,64GB,Other,Like_new,65.07
iPhone6SPlus,64GB,Other,Good,61.98
iPhone6SPlus,64GB,Other,Poor,43.38
iPhone6SPlus,64GB,Other,Broken,21.69
iPhone6SPlus,128GB,Unlocked,New,211.85
iPhone6SPlus,128GB,Unlocked,Like_new,153.41
iPhone6SPlus,128GB,Unlocked,Good,146.1
iPhone6SPlus,128GB,Unlocked,Poor,102.27
iPhone6SPlus,128GB,Unlocked,Broken,51.14
iPhone6SPlus,128GB,Verizon,New,211.85
iPhone6SPlus,128GB,Verizon,Like_new,153.41
iPhone6SPlus,128GB,Verizon,Good,146.1
iPhone6SPlus,128GB,Verizon,Poor,102.27
iPhone6SPlus,128GB,Verizon,Broken,51.14
iPhone6SPlus,128GB,AT&T,New,190.66
iPhone6SPlus,128GB,AT&T,Like_new,138.06
iPhone6SPlus,128GB,AT&T,Good,131.49
iPhone6SPlus,128GB,AT&T,Poor,92.04
iPhone6SPlus,128GB,AT&T,Broken,46.02
iPhone6SPlus,128GB,T-Mobile,New,180.07
iPhone6SPlus,128GB,T-Mobile,Like_new,130.39
iPhone6SPlus,128GB,T-Mobile,Good,124.19
iPhone6SPlus,128GB,T-Mobile,Poor,86.93
iPhone6SPlus,128GB,T-Mobile,Broken,43.46
iPhone6SPlus,128GB,Sprint,New,180.07
iPhone6SPlus,128GB,Sprint,Like_new,130.39
iPhone6SPlus,128GB,Sprint,Good,124.19
iPhone6SPlus,128GB,Sprint,Poor,86.93
iPhone6SPlus,128GB,Sprint,Broken,43.46
iPhone6SPlus,128GB,Other,New,105.92
iPhone6SPlus,128GB,Other,Like_new,76.7
iPhone6SPlus,128GB,Other,Good,73.05
iPhone6SPlus,128GB,Other,Poor,51.14
iPhone6SPlus,128GB,Other,Broken,25.57
iPhone7,32GB,Unlocked,New,168.25
iPhone7,32GB,Unlocked,Like_new,121.83
iPhone7,32GB,Unlocked,Good,116.03
iPhone7,32GB,Unlocked,Poor,81.22
iPhone7,32GB,Unlocked,Broken,40.61
iPhone7,32GB,Verizon,New,168.25
iPhone7,32GB,Verizon,Like_new,121.83
iPhone7,32GB,Verizon,Good,116.03
iPhone7,32GB,Verizon,Poor,81.22
iPhone7,32GB,Verizon,Broken,40.61
iPhone7,32GB,AT&T,New,151.42
iPhone7,32GB,AT&T,Like_new,109.65
iPhone7,32GB,AT&T,Good,104.43
iPhone7,32GB,AT&T,Poor,73.1
iPhone7,32GB,AT&T,Broken,36.55
iPhone7,32GB,T-Mobile,New,143.01
iPhone7,32GB,T-Mobile,Like_new,103.56
iPhone7,32GB,T-Mobile,Good,98.63
iPhone7,32GB,T-Mobile,Poor,69.04
iPhone7,32GB,T-Mobile,Broken,34.52
iPhone7,32GB,Sprint,New,143.01
iPhone7,32GB,Sprint,Like_new,103.56
iPhone7,32GB,Sprint,Good,98.63
iPhone7,32GB,Sprint,Poor,69.04
iPhone7,32GB,Sprint,Broken,34.52
iPhone7,32GB,Other,New,84.12
iPhone7,32GB,Other,Like_new,60.92
iPhone7,32GB,Other,Good,58.02
iPhone7,32GB,Other,Poor,40.61
iPhone7,32GB,Other,Broken,20.31
iPhone7,128GB,Unlocked,New,189.97
iPhone7,128GB,Unlocked,Like_new,137.57
iPhone7,128GB,Unlocked,Good,131.02
iPhone7,128GB,Unlocked,Poor,91.71
iPhone7,128GB,Unlocked,Broken,45.86
iPhone7,128GB,Verizon,New,189.97
iPhone7,128GB,Verizon,Like_new,137.57
iPhone7,128GB,Verizon,Good,131.02
iPhone7,128GB,Verizon,Poor,91.71
iPhone7,128GB,Verizon,Broken,45.86
iPhone7,128GB,AT&T,New,170.98
iPhone7,128GB,AT&T,Like_new,123.81
iPhone7,128GB,AT&T,Good,117.91
iPhone7,128GB,AT&T,Poor,82.54
iPhone7,128GB,AT&T,Broken,41.27
iPhone7,128GB,T-Mobile,New,161.48
iPhone7,128GB,T-Mobile,Like_new,116.93
iPhone7,128GB,T-Mobile,Good,111.36
iPhone7,128GB,T-Mobile,Poor,77.95
iPhone7,128GB,T-Mobile,Broken,38.98
iPhone7,128GB,Sprint,New,161.48
iPhone7,128GB,Sprint,Like_new,116.93
iPhone7,128GB,Sprint,Good,111.36
iPhone7,128GB,Sprint,Poor,77.95
iPhone7,128GB,Sprint,Broken,38.98
iPhone7,128GB,Other,New,94.99
iPhone7,128GB,Other,Like_new,68.78
iPhone7,128GB,Other,Good,65.51
iPhone7,128GB,Other,Poor,45.86
iPhone7,128GB,Other,Broken,22.93
iPhone7,256GB,Unlocked,New,210.55
iPhone7,256GB,Unlocked,Like_new,152.47
iPhone7,256GB,Unlocked,Good,145.21
iPhone7,256GB,Unlocked,Poor,101.65
iPhone7,256GB,Unlocked,Broken,50.82
iPhone7,256GB,Verizon,New,210.55
iPhone7,256GB,Verizon,Like_new,152.47
iPhone7,256GB,Verizon,Good,145.21
iPhone7,256GB,Verizon,Poor,101.65
iPhone7,256GB,Verizon,Broken,50.82
iPhone7,256GB,AT&T,New,189.5
iPhone7,256GB,AT&T,Like_new,137.22
iPhone7,256GB,AT&T,Good,130.69
iPhone7,256GB,AT&T,Poor,91.48
iPhone7,256GB,AT&T,Broken,45.74
iPhone7,256GB,T-Mobile,New,178.97
iPhone7,256GB,T-Mobile,Like_new,129.6
iPhone7,256GB,T-Mobile,Good,123.43
iPhone7,256GB,T-Mobile,Poor,86.4
iPhone7,256GB,T-Mobile,Broken,43.2
iPhone7,256GB,Sprint,New,178.97
iPhone7,256GB,Sprint,Like_new,129.6
iPhone7,256GB,Sprint,Good,123.43
iPhone7,256GB,Sprint,Poor,86.4
iPhone7,256GB,Sprint,Broken,43.2
iPhone7,256GB,Other,New,105.28
iPhone7,256GB,Other,Like_new,76.24
iPhone7,256GB,Other,Good,72.61
iPhone7,256GB,Other,Poor,50.82
iPhone7,256GB,Other,Broken,25.41
iPhone7Plus,32GB,Unlocked,New,249.43
iPhone7Plus,32GB,Unlocked,Like_new,180.63
iPhone7Plus,32GB,Unlocked,Good,172.02
iPhone7Plus,32GB,Unlocked,Poor,120.42
iPhone7Plus,32GB,Unlocked,Broken,60.21
iPhone7Plus,32GB,Verizon,New,249.43
iPhone7Plus,32GB,Verizon,Like_new,180.63
iPhone7Plus,32GB,Verizon,Good,172.02
iPhone7Plus,32GB,Verizon,Poor,120.42
iPhone7Plus,32GB,Verizon,Broken,60.21
iPhone7Plus,32GB,AT&T,New,224.49
iPhone7Plus,32GB,AT&T,Like_new,162.56
iPhone7Plus,32GB,AT&T,Good,154.82
iPhone7Plus,32GB,AT&T,Poor,108.38
iPhone7Plus,32GB,AT&T,Broken,54.19
iPhone7Plus,32GB,T-Mobile,New,212.02
iPhone7Plus,32GB,T-Mobile,Like_new,153.53
iPhone7Plus,32GB,T-Mobile,Good,146.22
iPhone7Plus,32GB,T-Mobile,Poor,102.35
iPhone7Plus,32GB,T-Mobile,Broken,51.18
iPhone7Plus,32GB,Sprint,New,212.02
iPhone7Plus,32GB,Sprint,Like_new,153.53
iPhone7Plus,32GB,Sprint,Good,146.22
iPhone7Plus,32GB,Sprint,Poor,102.35
iPhone7Plus,32GB,Sprint,Broken,51.18
iPhone7Plus,32GB,Other,New,124.72
iPhone7Plus,32GB,Other,Like_new,90.31
iPhone7Plus,32GB,Other,Good,86.01
iPhone7Plus,32GB,Other,Poor,60.21
iPhone7Plus,32GB,Other,Broken,30.1
iPhone7Plus,128GB,Unlocked,New,267.69
iPhone7Plus,128GB,Unlocked,Like_new,193.84
iPhone7Plus,128GB,Unlocked,Good,184.61
iPhone7Plus,128GB,Unlocked,Poor,129.23
iPhone7Plus,128GB,Unlocked,Broken,64.61
iPhone7Plus,128GB,Verizon,New,267.69
iPhone7Plus,128GB,Verizon,Like_new,193.84
iPhone7Plus,128GB,Verizon,Good,184.61
iPhone7Plus,128GB,Verizon,Poor,129.23
iPhone7Plus,128GB,Verizon,Broken,64.61
iPhone7Plus,128GB,AT&T,New,240.92
iPhone7Plus,128GB,AT&T,Like_new,174.46
iPhone7Plus,128GB,AT&T,Good,166.15
iPhone7Plus,128GB,AT&T,Poor,116.31
iPhone7Plus,128GB,AT&T,Broken,58.15
iPhone7Plus,128GB,T-Mobile,New,227.54
iPhone7Plus,128GB,T-Mobile,Like_new,164.77
iPhone7Plus,128GB,T-Mobile,Good,156.92
iPhone7Plus,128GB,T-Mobile,Poor,109.85
iPhone7Plus,128GB,T-Mobile,Broken,54.92
iPhone7Plus,128GB,Sprint,New,227.54
iPhone7Plus,128GB,Sprint,Like_new,164.77
iPhone7Plus,128GB,Sprint,Good,156.92
iPhone7Plus,128GB,Sprint,Poor,109.85
iPhone7Plus,128GB,Sprint,Broken,54.92
iPhone7Plus,128GB,Other,New,133.84
iPhone7Plus,128GB,Other,Like_new,96.92
iPhone7Plus,128GB,Other,Good,92.31
iPhone7Plus,128GB,Other,Poor,64.61
iPhone7Plus,128GB,Other,Broken,32.31
iPhone7Plus,256GB,Unlocked,New,300.44
iPhone7Plus,256GB,Unlocked,Like_new,217.56
iPhone7Plus,256GB,Unlocked,Good,207.2
iPhone7Plus,256GB,Unlocked,Poor,145.04
iPhone7Plus,256GB,Unlocked,Broken,72.52
iPhone7Plus,256GB,Verizon,New,300.44
iPhone7Plus,256GB,Verizon,Like_new,217.56
iPhone7Plus,256GB,Verizon,Good,207.2
iPhone7Plus,256GB,Verizon,Poor,145.04
iPhone7Plus,256GB,Verizon,Broken,72.52
iPhone7Plus,256GB,AT&T,New,270.39
iPhone7Plus,256GB,AT&T,Like_new,195.8
iPhone7Plus,256GB,AT&T,Good,186.48
iPhone7Plus,256GB,AT&T,Poor,130.54
iPhone7Plus,256GB,AT&T,Broken,65.27
iPhone7Plus,256GB,T-Mobile,New,255.37
iPhone7Plus,256GB,T-Mobile,Like_new,184.92
iPhone7Plus,256GB,T-Mobile,Good,176.12
iPhone7Plus,256GB,T-Mobile,Poor,123.28
iPhone7Plus,256GB,T-Mobile,Broken,61.64
iPhone7Plus,256GB,Sprint,New,255.37
iPhone7Plus,256GB,Sprint,Like_new,184.92
iPhone7Plus,256GB,Sprint,Good,176.12
iPhone7Plus,256GB,Sprint,Poor,123.28
iPhone7Plus,256GB,Sprint,Broken,61.64
iPhone7Plus,256GB,Other,New,150.22
iPhone7Plus,256GB,Other,Like_new,108.78
iPhone7Plus,256GB,Other,Good,103.6
iPhone7Plus,256GB,Other,Poor,72.52
iPhone7Plus,256GB,Other,Broken,36.26
iPhone8,64GB,Unlocked,New,291.25
iPhone8,64GB,Unlocked,Like_new,210.91
iPhone8,64GB,Unlocked,Good,200.86
iPhone8,64GB,Unlocked,Poor,140.6
iPhone8,64GB,Unlocked,Broken,70.3
iPhone8,64GB,Verizon,New,291.25
iPhone8,64GB,Verizon,Like_new,210.91
iPhone8,64GB,Verizon,Good,200.86
iPhone8,64GB,Verizon,Poor,140.6
iPhone8,64GB,Verizon,Broken,70.3
iPhone8,64GB,AT&T,New,262.13
iPhone8,64GB,AT&T,Like_new,189.81
iPhone8,64GB,AT&T,Good,180.78
iPhone8,64GB,AT&T,Poor,126.54
iPhone8,64GB,AT&T,Broken,63.27
iPhone8,64GB,T-Mobile,New,247.56
iPhone8,64GB,T-Mobile,Like_new,179.27
iPhone8,64GB,T-Mobile,Good,170.73
iPhone8,64GB,T-Mobile,Poor,119.51
iPhone8,64GB,T-Mobile,Broken,59.76
iPhone8,64GB,Sprint,New,247.56
iPhone8,64GB,Sprint,Like_new,179.27
iPhone8,64GB,Sprint,Good,170.73
iPhone8,64GB,Sprint,Poor,119.51
iPhone8,64GB,Sprint,Broken,59.76
iPhone8,64GB,Other,New,145.63
iPhone8,64GB,Other,Like_new,105.45
iPhone8,64GB,Other,Good,100.43
iPhone8,64GB,Other,Poor,70.3
iPhone8,64GB,Other,Broken,35.15
iPhone8,128GB,Unlocked,New,369.07
iPhone8,128GB,Unlocked,Like_new,267.26
iPhone8,128GB,Unlocked,Good,254.53
iPhone8,128GB,Unlocked,Poor,178.17
iPhone8,128GB,Unlocked,Broken,89.09
iPhone8,128GB,Verizon,New,369.07
iPhone8,128GB,Verizon,Like_new,267.26
iPhone8,128GB,Verizon,Good,254.53
iPhone8,128GB,Verizon,Poor,178.17
iPhone8,128GB,Verizon,Broken,89.09
iPhone8,128GB,AT&T,New,332.16
iPhone8,128GB,AT&T,Like_new,240.53
iPhone8,128GB,AT&T,Good,229.08
iPhone8,128GB,AT&T,Poor,160.35
iPhone8,128GB,AT&T,Broken,80.18
iPhone8,128GB,T-Mobile,New,313.71
iPhone8,128GB,T-Mobile,Like_new,227.17
iPhone8,128GB,T-Mobile,Good,216.35
iPhone8,128GB,T-Mobile,Poor,151.45
iPhone8,128GB,T-Mobile,Broken,75.72
iPhone8,128GB,Sprint,New,313.71
iPhone8,128GB,Sprint,Like_new,227.17
iPhone8,128GB,Sprint,Good,216.35
iPhone8,128GB,Sprint,Poor,151.45
iPhone8,128GB,Sprint,Broken,75.72
iPhone8,128GB,Other,New,184.53
iPhone8,128GB,Other,Like_new,133.63
iPhone8,128GB,Other,Good,127.27
iPhone8,128GB,Other,Poor,89.09
iPhone8,128GB,Other,Broken,44.54
iPhone8,256GB,Unlocked,New,335.99
iPhone8,256GB,Unlocked,Like_new,243.31
iPhone8,256GB,Unlocked,Good,231.72
iPhone8,256GB,Unlocked,Poor,162.2
iPhone8,256GB,Unlocked,Broken,81.1
iPhone8,256GB,Verizon,New,335.99
iPhone8,256GB,Verizon,Like_new,243.31
iPhone8,256GB,Verizon,Good,231.72
iPhone8,256GB,Verizon,Poor,162.2
iPhone8,256GB,Verizon,Broken,81.1
iPhone8,256GB,AT&T,New,302.4
iPhone8,256GB,AT&T,Like_new,218.98
iPhone8,256GB,AT&T,Good,208.55
iPhone8,256GB,AT&T,Poor,145.98
iPhone8,256GB,AT&T,Broken,72.99
iPhone8,256GB,T-Mobile,New,285.6
iPhone8,256GB,T-Mobile,Like_new,206.81
iPhone8,256GB,T-Mobile,Good,196.96
iPhone8,256GB,T-Mobile,Poor,137.87
iPhone8,256GB,T-Mobile,Broken,68.94
iPhone8,256GB,Sprint,New,285.6
iPhone8,256GB,Sprint,Like_new,206.81
iPhone8,256GB,Sprint,Good,196.96
iPhone8,256GB,Sprint,Poor,137.87
iPhone8,256GB,Sprint,Broken,68.94
iPhone8,256GB,Other,New,168.0
iPhone8,256GB,Other,Like_new,121.65
iPhone8,256GB,Other,Good,115.86
iPhone8,256GB,Other,Poor,81.1
iPhone8,256GB,Other,Broken,40.55
iPhone8Plus,64GB,Unlocked,New,371.72
iPhone8Plus,64GB,Unlocked,Like_new,269.18
iPhone8Plus,64GB,Unlocked,Good,256.36
iPhone8Plus,64GB,Unlocked,Poor,179.45
iPhone8Plus,64GB,Unlocked,Broken,89.73
iPhone8Plus,64GB,Verizon,New,371.72
iPhone8Plus,64GB,Verizon,Like_new,269.18
iPhone8Plus,64GB,Verizon,Good,256.36
iPhone8Plus,64GB,Verizon,Poor,179.45
iPhone8Plus,64GB,Verizon,Broken,89.73
iPhone8Plus,64GB,AT&T,New,334.55
iPhone8Plus,64GB,AT&T,Like_new,242.26
iPhone8Plus,64GB,AT&T,Good,230.72
iPhone8Plus,64GB,AT&T,Poor,161.51
iPhone8Plus,64GB,AT&T,Broken,80.75
iPhone8Plus,64GB,T-Mobile,New,315.96
iPhone8Plus,64GB,T-Mobile,Like_new,228.8
iPhone8Plus,64GB,T-Mobile,Good,217.91
iPhone8Plus,64GB,T-Mobile,Poor,152.53
iPhone8Plus,64GB,T-Mobile,Broken,76.27
iPhone8Plus,64GB,Sprint,New,315.96
iPhone8Plus,64GB,Sprint,Like_new,228.8
iPhone8Plus,64GB,Sprint,Good,217.91
iPhone8Plus,64GB,Sprint,Poor,152.53
iPhone8Plus,64GB,Sprint,Broken,76.27
iPhone8Plus,64GB,Other,New,185.86
iPhone8Plus,64GB,Other,Like_new,134.59
iPhone8Plus,64GB,Other,Good,128.18
iPhone8Plus,64GB,Other,Poor,89.73
iPhone8Plus,64GB,Other,Broken,44.86
iPhone8Plus,128GB,Unlocked,New,404.93
iPhone8Plus,128GB,Unlocked,Like_new,293.23
iPhone8Plus,128GB,Unlocked,Good,279.26
iPhone8Plus,128GB,Unlocked,Poor,195.48
iPhone8Plus,128GB,Unlocked,Broken,97.74
iPhone8Plus,128GB,Verizon,New,404.93
iPhone8Plus,128GB,Verizon,Like_new,293.23
iPhone8Plus,128GB,Verizon,Good,279.26
iPhone8Plus,128GB,Verizon,Poor,195.48
iPhone8Plus,128GB,Verizon,Broken,97.74
iPhone8Plus,128GB,AT&T,New,364.44
iPhone8Plus,128GB,AT&T,Like_new,263.9
iPhone8Plus,128GB,AT&T,Good,251.34
iPhone8Plus,128GB,AT&T,Poor,175.94
iPhone8Plus,128GB,AT&T,Broken,87.97
iPhone8Plus,128GB,T-Mobile,New,344.19
iPhone8Plus,128GB,T-Mobile,Like_new,249.24
iPhone8Plus,128GB,T-Mobile,Good,237.37
iPhone8Plus,128GB,T-Mobile,Poor,166.16
iPhone8Plus,128GB,T-Mobile,Broken,83.08
iPhone8Plus,128GB,Sprint,New,344.19
iPhone8Plus,128GB,Sprint,Like_new,249.24
iPhone8Plus,128GB,Sprint,Good,237.37
iPhone8Plus,128GB,Sprint,Poor,166.16
iPhone8Plus,128GB,Sprint,Broken,83.08
iPhone8Plus,128GB,Other,New,202.47
iPhone8Plus,128GB,Other,Like_new,146.61
iPhone8Plus,128GB,Other,Good,139.63
iPhone8Plus,128GB,Other,Poor,97.74
iPhone8Plus,128GB,Other,Broken,48.87
iPhone8Plus,256GB,Unlocked,New,419.58
iPhone8Plus,256GB,Unlocked,Like_new,303.83
iPhone8Plus,256GB,Unlocked,Good,289.37
iPhone8Plus,256GB,Unlocked,Poor,202.56
iPhone8Plus,256GB,Unlocked,Broken,101.28
iPhone8Plus,256GB,Verizon,New,419.58
iPhone8Plus,256GB,Verizon,Like_new,303.83
iPhone8Plus,256GB,Verizon,Good,289.37
iPhone8Plus,256GB,Verizon,Poor,202.56
iPhone8Plus,256GB,Verizon,Broken,101.28
iPhone8Plus,256GB,AT&T,New,377.62
iPhone8Plus,256GB,AT&T,Like_new,273.45
iPhone8Plus,256GB,AT&T,Good,260.43
iPhone8Plus,256GB,AT&T,Poor,182.3
iPhone8Plus,256GB,AT&T,Broken,91.15
iPhone8Plus,256GB,T-Mobile,New,356.64
iPhone8Plus,256GB,T-Mobile,Like_new,258.26
iPhone8Plus,256GB,T-Mobile,Good,245.96
iPhone8Plus,256GB,T-Mobile,Poor,172.17
iPhone8Plus,256GB,T-Mobile,Broken,86.09
iPhone8Plus,256GB,Sprint,New,356.64
iPhone8Plus,256GB,Sprint,Like_new,258.26
iPhone8Plus,256GB,Sprint,Good,245.96
iPhone8Plus,256GB,Sprint,Poor,172.17
iPhone8Plus,256GB,Sprint,Broken,86.09
iPhone8Plus,256GB,Other,New,209.79
iPhone8Plus,256GB,Other,Like_new,151.92
iPhone8Plus,256GB,Other,Good,144.68
iPhone8Plus,256GB,Other,Poor,101.28
iPhone8Plus,256GB,Other,Broken,50.64
iPhoneX,64GB,Unlocked,New,444.93
iPhoneX,64GB,Unlocked,Like_new,322.19
iPhoneX,64GB,Unlocked,Good,306.85
iPhoneX,64GB,Unlocked,Poor,214.79
iPhoneX,64GB,Unlocked,Broken,107.4
iPhoneX,64GB,Verizon,New,444.93
iPhoneX,64GB,Verizon,Like_new,322.19
iPhoneX,64GB,Verizon,Good,306.85
iPhoneX,64GB,Verizon,Poor,214.79
iPhoneX,64GB,Verizon,Broken,107.4
iPhoneX,64GB,AT&T,New,400.44
iPhoneX,64GB,AT&T,Like_new,289.97
iPhoneX,64GB,AT&T,Good,276.16
iPhoneX,64GB,AT&T,Poor,193.32
iPhoneX,64GB,AT&T,Broken,96.66
iPhoneX,64GB,T-Mobile,New,378.19
iPhoneX,64GB,T-Mobile,Like_new,273.86
iPhoneX,64GB,T-Mobile,Good,260.82
iPhoneX,64GB,T-Mobile,Poor,182.58
iPhoneX,64GB,T-Mobile,Broken,91.29
iPhoneX,64GB,Sprint,New,378.19
iPhoneX,64GB,Sprint,Like_new,273.86
iPhoneX,64GB,Sprint,Good,260.82
iPhoneX,64GB,Sprint,Poor,182.58
iPhoneX,64GB,Sprint,Broken,91.29
iPhoneX,64GB,Other,New,222.47
iPhoneX,64GB,Other,Like_new,161.1
iPhoneX,64GB,Other,Good,153.42
iPhoneX,64GB,Other,Poor,107.4
iPhoneX,64GB,Other,Broken,53.7
iPhoneX,256GB,Unlocked,New,478.38
iPhoneX,256GB,Unlocked,Like_new,346.41
iPhoneX,256GB,Unlocked,Good,329.91
iPhoneX,256GB,Unlocked,Poor,230.94
iPhoneX,256GB,Unlocked,Broken,115.47
iPhoneX,256GB,Verizon,New,478.38
iPhoneX,256GB,Verizon,Like_new,346.41
iPhoneX,256GB,Verizon,Good,329.91
iPhoneX,256GB,Verizon,Poor,230.94
iPhoneX,256GB,Verizon,Broken,115.47
iPhoneX,256GB,AT&T,New,430.54
iPhoneX,256GB,AT&T,Like_new,311.77
iPhoneX,256GB,AT&T,Good,296.92
iPhoneX,256GB,AT&T,Poor,207.85
iPhoneX,256GB,AT&T,Broken,103.92
iPhoneX,256GB,T-Mobile,New,406.62
iPhoneX,256GB,T-Mobile,Like_new,294.45
iPhoneX,256GB,T-Mobile,Good,280.43
iPhoneX,256GB,T-Mobile,Poor,196.3
iPhoneX,256GB,T-Mobile,Broken,98.15
iPhoneX,256GB,Sprint,New,406.62
iPhoneX,256GB,Sprint,Like_new,294.45
iPhoneX,256GB,Sprint,Good,280.43
iPhoneX,256GB,Sprint,Poor,196.3
iPhoneX,256GB,Sprint,Broken,98.15
iPhoneX,256GB,Other,New,239.19
iPhoneX,256GB,Other,Like_new,173.2
iPhoneX,256GB,Other,Good,164.96
iPhoneX,256GB,Other,Poor,115.47
iPhoneX,256GB,Other,Broken,57.73
iPhoneXr,64GB,Unlocked,New,467.66
iPhoneXr,64GB,Unlocked,Like_new,338.65
iPhoneXr,64GB,Unlocked,Good,322.53
iPhoneXr,64GB,Unlocked,Poor,225.77
iPhoneXr,64GB,Unlocked,Broken,112.88
iPhoneXr,64GB,Verizon,New,467.66
iPhoneXr,64GB,Verizon,Like_new,338.65
iPhoneXr,64GB,Verizon,Good,322.53
iPhoneXr,64GB,Verizon,Poor,225.77
iPhoneXr,64GB,Verizon,Broken,112.88
iPhoneXr,64GB,AT&T,New,420.9
iPhoneXr,64GB,AT&T,Like_new,304.79
iPhoneXr,64GB,AT&T,Good,290.27
iPhoneXr,64GB,AT&T,Poor,203.19
iPhoneXr,64GB,AT&T,Broken,101.6
iPhoneXr,64GB,T-Mobile,New,397.51
iPhoneXr,64GB,T-Mobile,Like_new,287.85
iPhoneXr,64GB,T-Mobile,Good,274.15
iPhoneXr,64GB,T-Mobile,Poor,191.9
iPhoneXr,64GB,T-Mobile,Broken,95.95
iPhoneXr,64GB,Sprint,New,397.51
iPhoneXr,64GB,Sprint,Like_new,287.85
iPhoneXr,64GB,Sprint,Good,274.15
iPhoneXr,64GB,Sprint,Poor,191.9
iPhoneXr,64GB,Sprint,Broken,95.95
iPhoneXr,64GB,Other,New,233.83
iPhoneXr,64GB,Other,Like_new,169.33
iPhoneXr,64GB,Other,Good,161.26
iPhoneXr,64GB,Other,Poor,112.88
iPhoneXr,64GB,Other,Broken,56.44
iPhoneXr,128GB,Unlocked,New,485.07
iPhoneXr,128GB,Unlocked,Like_new,351.26
iPhoneXr,128GB,Unlocked,Good,334.53
iPhoneXr,128GB,Unlocked,Poor,234.17
iPhoneXr,128GB,Unlocked,Broken,117.09
iPhoneXr,128GB,Verizon,New,485.07
iPhoneXr,128GB,Verizon,Like_new,351.26
iPhoneXr,128GB,Verizon,Good,334.53
iPhoneXr,128GB,Verizon,Poor,234.17
iPhoneXr,128GB,Verizon,Broken,117.09
iPhoneXr,128GB,AT&T,New,436.57
iPhoneXr,128GB,AT&T,Like_new,316.14
iPhoneXr,128GB,AT&T,Good,301.08
iPhoneXr,128GB,AT&T,Poor,210.76
iPhoneXr,128GB,AT&T,Broken,105.38
iPhoneXr,128GB,T-Mobile,New,412.31
iPhoneXr,128GB,T-Mobile,Like_new,298.57
iPhoneXr,128GB,T-Mobile,Good,284.35
iPhoneXr,128GB,T-Mobile,Poor,199.05
iPhoneXr,128GB,T-Mobile,Broken,99.52
iPhoneXr,128GB,Sprint,New,412.31
iPhoneXr,128GB,Sprint,Like_new,298.57
iPhoneXr,128GB,Sprint,Good,284.35
iPhoneXr,128GB,Sprint,Poor,199.05
iPhoneXr,128GB,Sprint,Broken,99.52
iPhoneXr,128GB,Other,New,242.54
iPhoneXr,128GB,Other,Like_new,175.63
iPhoneXr,128GB,Other,Good,167.27
iPhoneXr,128GB,Other,Poor,117.09
iPhoneXr,128GB,Other,Broken,58.54
iPhoneXr,256GB,Unlocked,New,537.45
iPhoneXr,256GB,Unlocked,Like_new,389.19
iPhoneXr,256GB,Unlocked,Good,370.65
iPhoneXr,256GB,Unlocked,Poor,259.46
iPhoneXr,256GB,Unlocked,Broken,129.73
iPhoneXr,256GB,Verizon,New,537.45
iPhoneXr,256GB,Verizon,Like_new,389.19
iPhoneXr,256GB,Verizon,Good,370.65
iPhoneXr,256GB,Verizon,Poor,259.46
iPhoneXr,256GB,Verizon,Broken,129.73
iPhoneXr,256GB,AT&T,New,483.7
iPhoneXr,256GB,AT&T,Like_new,350.27
iPhoneXr,256GB,AT&T,Good,333.59
iPhoneXr,256GB,AT&T,Poor,233.51
iPhoneXr,256GB,AT&T,Broken,116.76
iPhoneXr,256GB,T-Mobile,New,456.83
iPhoneXr,256GB,T-Mobile,Like_new,330.81
iPhoneXr,256GB,T-Mobile,Good,315.05
iPhoneXr,256GB,T-Mobile,Poor,220.54
iPhoneXr,256GB,T-Mobile,Broken,110.27
iPhoneXr,256GB,Sprint,New,456.83
iPhoneXr,256GB,Sprint,Like_new,330.81
iPhoneXr,256GB,Sprint,Good,315.05
iPhoneXr,256GB,Sprint,Poor,220.54
iPhoneXr,256GB,Sprint,Broken,110.27
iPhoneXr,256GB,Other,New,268.72
iPhoneXr,256GB,Other,Like_new,194.59
iPhoneXr,256GB,Other,Good,185.33
iPhoneXr,256GB,Other,Poor,129.73
iPhoneXr,256GB,Other,Broken,64.86
iPhoneXs,64GB,Unlocked,New,499.83
iPhoneXs,64GB,Unlocked,Like_new,361.94
iPhoneXs,64GB,Unlocked,Good,344.71
iPhoneXs,64GB,Unlocked,Poor,241.3
iPhoneXs,64GB,Unlocked,Broken,120.65
iPhoneXs,64GB,Verizon,New,499.83
iPhoneXs,64GB,Verizon,Like_new,361.94
iPhoneXs,64GB,Verizon,Good,344.71
iPhoneXs,64GB,Verizon,Poor,241.3
iPhoneXs,64GB,Verizon,Broken,120.65
iPhoneXs,64GB,AT&T,New,449.84
iPhoneXs,64GB,AT&T,Like_new,325.75
iPhoneXs,64GB,AT&T,Good,310.24
iPhoneXs,64GB,AT&T,Poor,217.17
iPhoneXs,64GB,AT&T,Broken,108.58
iPhoneXs,64GB,T-Mobile,New,424.85
iPhoneXs,64GB,T-Mobile,Like_new,307.65
iPhoneXs,64GB,T-Mobile,Good,293.0
iPhoneXs,64GB,T-Mobile,Poor,205.1
iPhoneXs,64GB,T-Mobile,Broken,102.55
iPhoneXs,64GB,Sprint,New,424.85
iPhoneXs,64GB,Sprint,Like_new,307.65
iPhoneXs,64GB,Sprint,Good,293.0
iPhoneXs,64GB,Sprint,Poor,205.1
iPhoneXs,64GB,Sprint,Broken,102.55
iPhoneXs,64GB,Other,New,249.91
