model,storage,carrier,condition,price
iPhone6SPlus,64GB,Other,Like_new,65.23
iPhone6SPlus,64GB,Other,Good,61.53
iPhone6SPlus,64GB,Other,Fair,52.3
iPhone6SPlus,64GB,Other,Broken,30.77
iPhone6SPlus,128GB,Unlocked,New,181.51
iPhone6SPlus,128GB,Unlocked,Like_new,153.92
iPhone6SPlus,128GB,Unlocked,Good,145.21
iPhone6SPlus,128GB,Unlocked,Fair,123.43
iPhone6SPlus,128GB,Unlocked,Broken,72.61
iPhone6SPlus,128GB,Verizon,New,181.51
iPhone6SPlus,128GB,Verizon,Like_new,153.92
iPhone6SPlus,128GB,Verizon,Good,145.21
iPhone6SPlus,128GB,Verizon,Fair,123.43
iPhone6SPlus,128GB,Verizon,Broken,72.61
iPhone6SPlus,128GB,AT&T,New,174.62
iPhone6SPlus,128GB,AT&T,Like_new,148.07
iPhone6SPlus,128GB,AT&T,Good,139.69
iPhone6SPlus,128GB,AT&T,Fair,118.74
iPhone6SPlus,128GB,AT&T,Broken,69.85
iPhone6SPlus,128GB,T-Mobile,New,168.81
iPhone6SPlus,128GB,T-Mobile,Like_new,143.15
iPhone6SPlus,128GB,T-Mobile,Good,135.05
iPhone6SPlus,128GB,T-Mobile,Fair,114.79
iPhone6SPlus,128GB,T-Mobile,Broken,67.52
iPhone6SPlus,128GB,Sprint,New,162.09
iPhone6SPlus,128GB,Sprint,Like_new,137.45
iPhone6SPlus,128GB,Sprint,Good,129.67
iPhone6SPlus,128GB,Sprint,Fair,110.22
iPhone6SPlus,128GB,Sprint,Broken,64.84
iPhone6SPlus,128GB,Other,New,90.76
iPhone6SPlus,128GB,Other,Like_new,76.96
iPhone6SPlus,128GB,Other,Good,72.61
iPhone6SPlus,128GB,Other,Fair,61.71
iPhone6SPlus,128GB,Other,Broken,36.3
iPhone7,32GB,Unlocked,New,146.14
iPhone7,32GB,Unlocked,Like_new,123.92
iPhone7,32GB,Unlocked,Good,116.91
iPhone7,32GB,Unlocked,Fair,99.37
iPhone7,32GB,Unlocked,Broken,58.45
iPhone7,32GB,Verizon,New,146.14
iPhone7,32GB,Verizon,Like_new,123.92
iPhone7,32GB,Verizon,Good,116.91
iPhone7,32GB,Verizon,Fair,99.37
iPhone7,32GB,Verizon,Broken,58.45
iPhone7,32GB,AT&T,New,140.58
iPhone7,32GB,AT&T,Like_new,119.22
iPhone7,32GB,AT&T,Good,112.47
iPhone7,32GB,AT&T,Fair,95.6
iPhone7,32GB,AT&T,Broken,56.23
iPhone7,32GB,T-Mobile,New,135.91
iPhone7,32GB,T-Mobile,Like_new,115.25
iPhone7,32GB,T-Mobile,Good,108.73
iPhone7,32GB,T-Mobile,Fair,92.42
iPhone7,32GB,T-Mobile,Broken,54.36
iPhone7,32GB,Sprint,New,130.5
iPhone7,32GB,Sprint,Like_new,110.66
iPhone7,32GB,Sprint,Good,104.4
iPhone7,32GB,Sprint,Fair,88.74
iPhone7,32GB,Sprint,Broken,52.2
iPhone7,32GB,Other,New,73.07
iPhone7,32GB,Other,Like_new,61.96
iPhone7,32GB,Other,Good,58.45
iPhone7,32GB,Other,Fair,49.69
iPhone7,32GB,Other,Broken,29.23
iPhone7,128GB,Unlocked,New,163.77
iPhone7,128GB,Unlocked,Like_new,138.88
iPhone7,128GB,Unlocked,Good,131.02
iPhone7,128GB,Unlocked,Fair,111.36
iPhone7,128GB,Unlocked,Broken,65.51
iPhone7,128GB,Verizon,New,163.77
iPhone7,128GB,Verizon,Like_new,138.88
iPhone7,128GB,Verizon,Good,131.02
iPhone7,128GB,Verizon,Fair,111.36
iPhone7,128GB,Verizon,Broken,65.51
iPhone7,128GB,AT&T,New,157.55
iPhone7,128GB,AT&T,Like_new,133.6
iPhone7,128GB,AT&T,Good,126.04
iPhone7,128GB,AT&T,Fair,107.13
iPhone7,128GB,AT&T,Broken,63.02
iPhone7,128GB,T-Mobile,New,152.31
iPhone7,128GB,T-Mobile,Like_new,129.16
iPhone7,128GB,T-Mobile,Good,121.84
iPhone7,128GB,T-Mobile,Fair,103.57
iPhone7,128GB,T-Mobile,Broken,60.92
iPhone7,128GB,Sprint,New,146.25
iPhone7,128GB,Sprint,Like_new,124.02
iPhone7,128GB,Sprint,Good,117.0
iPhone7,128GB,Sprint,Fair,99.45
iPhone7,128GB,Sprint,Broken,58.5
iPhone7,128GB,Other,New,81.88
iPhone7,128GB,Other,Like_new,69.44
iPhone7,128GB,Other,Good,65.51
iPhone7,128GB,Other,Fair,55.68
iPhone7,128GB,Other,Broken,32.75
iPhone7,256GB,Unlocked,New,179.29
iPhone7,256GB,Unlocked,Like_new,152.04
iPhone7,256GB,Unlocked,Good,143.43
iPhone7,256GB,Unlocked,Fair,121.92
iPhone7,256GB,Unlocked,Broken,71.72
iPhone7,256GB,Verizon,New,179.29
iPhone7,256GB,Verizon,Like_new,152.04
iPhone7,256GB,Verizon,Good,143.43
iPhone7,256GB,Verizon,Fair,121.92
iPhone7,256GB,Verizon,Broken,71.72
iPhone7,256GB,AT&T,New,172.48
iPhone7,256GB,AT&T,Like_new,146.26
iPhone7,256GB,AT&T,Good,137.98
iPhone7,256GB,AT&T,Fair,117.28
iPhone7,256GB,AT&T,Broken,68.99
iPhone7,256GB,T-Mobile,New,166.74
iPhone7,256GB,T-Mobile,Like_new,141.39
iPhone7,256GB,T-Mobile,Good,133.39
iPhone7,256GB,T-Mobile,Fair,113.38
iPhone7,256GB,T-Mobile,Broken,66.7
iPhone7,256GB,Sprint,New,160.11
iPhone7,256GB,Sprint,Like_new,135.77
iPhone7,256GB,Sprint,Good,128.08
iPhone7,256GB,Sprint,Fair,108.87
iPhone7,256GB,Sprint,Broken,64.04
iPhone7,256GB,Other,New,89.64
iPhone7,256GB,Other,Like_new,76.02
iPhone7,256GB,Other,Good,71.72
iPhone7,256GB,Other,Fair,60.96
iPhone7,256GB,Other,Broken,35.86
iPhone7Plus,32GB,Unlocked,New,213.91
iPhone7Plus,32GB,Unlocked,Like_new,181.39
iPhone7Plus,32GB,Unlocked,Good,171.13
iPhone7Plus,32GB,Unlocked,Fair,145.46
iPhone7Plus,32GB,Unlocked,Broken,85.56
iPhone7Plus,32GB,Verizon,New,213.91
iPhone7Plus,32GB,Verizon,Like_new,181.39
iPhone7Plus,32GB,Verizon,Good,171.13
iPhone7Plus,32GB,Verizon,Fair,145.46
iPhone7Plus,32GB,Verizon,Broken,85.56
iPhone7Plus,32GB,AT&T,New,205.78
iPhone7Plus,32GB,AT&T,Like_new,174.5
iPhone7Plus,32GB,AT&T,Good,164.62
iPhone7Plus,32GB,AT&T,Fair,139.93
iPhone7Plus,32GB,AT&T,Broken,82.31
iPhone7Plus,32GB,T-Mobile,New,198.93
iPhone7Plus,32GB,T-Mobile,Like_new,168.7
iPhone7Plus,32GB,T-Mobile,Good,159.15
iPhone7Plus,32GB,T-Mobile,Fair,135.28
iPhone7Plus,32GB,T-Mobile,Broken,79.57
iPhone7Plus,32GB,Sprint,New,191.02
iPhone7Plus,32GB,Sprint,Like_new,161.98
iPhone7Plus,32GB,Sprint,Good,152.82
iPhone7Plus,32GB,Sprint,Fair,129.89
iPhone7Plus,32GB,Sprint,Broken,76.41
iPhone7Plus,32GB,Other,New,106.95
iPhone7Plus,32GB,Other,Like_new,90.7
iPhone7Plus,32GB,Other,Good,85.56
iPhone7Plus,32GB,Other,Fair,72.73
iPhone7Plus,32GB,Other,Broken,42.78
iPhone7Plus,128GB,Unlocked,New,231.89
iPhone7Plus,128GB,Unlocked,Like_new,196.65
iPhone7Plus,128GB,Unlocked,Good,185.51
iPhone7Plus,128GB,Unlocked,Fair,157.69
iPhone7Plus,128GB,Unlocked,Broken,92.76
iPhone7Plus,128GB,Verizon,New,231.89
iPhone7Plus,128GB,Verizon,Like_new,196.65
iPhone7Plus,128GB,Verizon,Good,185.51
iPhone7Plus,128GB,Verizon,Fair,157.69
iPhone7Plus,128GB,Verizon,Broken,92.76
iPhone7Plus,128GB,AT&T,New,223.08
iPhone7Plus,128GB,AT&T,Like_new,189.17
iPhone7Plus,128GB,AT&T,Good,178.47
iPhone7Plus,128GB,AT&T,Fair,151.7
iPhone7Plus,128GB,AT&T,Broken,89.23
iPhone7Plus,128GB,T-Mobile,New,215.66
iPhone7Plus,128GB,T-Mobile,Like_new,182.88
iPhone7Plus,128GB,T-Mobile,Good,172.53
iPhone7Plus,128GB,T-Mobile,Fair,146.65
iPhone7Plus,128GB,T-Mobile,Broken,86.26
iPhone7Plus,128GB,Sprint,New,207.08
iPhone7Plus,128GB,Sprint,Like_new,175.6
iPhone7Plus,128GB,Sprint,Good,165.66
iPhone7Plus,128GB,Sprint,Fair,140.81
iPhone7Plus,128GB,Sprint,Broken,82.83
iPhone7Plus,128GB,Other,New,115.95
iPhone7Plus,128GB,Other,Like_new,98.32
iPhone7Plus,128GB,Other,Good,92.76
iPhone7Plus,128GB,Other,Fair,78.84
iPhone7Plus,128GB,Other,Broken,46.38
iPhone7Plus,256GB,Unlocked,New,260.13
iPhone7Plus,256GB,Unlocked,Like_new,220.59
iPhone7Plus,256GB,Unlocked,Good,208.1
iPhone7Plus,256GB,Unlocked,Fair,176.89
iPhone7Plus,256GB,Unlocked,Broken,104.05
iPhone7Plus,256GB,Verizon,New,260.13
iPhone7Plus,256GB,Verizon,Like_new,220.59
iPhone7Plus,256GB,Verizon,Good,208.1
iPhone7Plus,256GB,Verizon,Fair,176.89
iPhone7Plus,256GB,Verizon,Broken,104.05
iPhone7Plus,256GB,AT&T,New,250.25
iPhone7Plus,256GB,AT&T,Like_new,212.21
iPhone7Plus,256GB,AT&T,Good,200.2
iPhone7Plus,256GB,AT&T,Fair,170.17
iPhone7Plus,256GB,AT&T,Broken,100.1
iPhone7Plus,256GB,T-Mobile,New,241.92
iPhone7Plus,256GB,T-Mobile,Like_new,205.15
iPhone7Plus,256GB,T-Mobile,Good,193.54
iPhone7Plus,256GB,T-Mobile,Fair,164.51
iPhone7Plus,256GB,T-Mobile,Broken,96.77
iPhone7Plus,256GB,Sprint,New,232.3
iPhone7Plus,256GB,Sprint,Like_new,196.99
iPhone7Plus,256GB,Sprint,Good,185.84
iPhone7Plus,256GB,Sprint,Fair,157.96
iPhone7Plus,256GB,Sprint,Broken,92.92
iPhone7Plus,256GB,Other,New,130.07
iPhone7Plus,256GB,Other,Like_new,110.3
iPhone7Plus,256GB,Other,Good,104.05
iPhone7Plus,256GB,Other,Fair,88.44
iPhone7Plus,256GB,Other,Broken,52.03
iPhone8,64GB,Unlocked,New,249.95
iPhone8,64GB,Unlocked,Like_new,211.96
iPhone8,64GB,Unlocked,Good,199.96
iPhone8,64GB,Unlocked,Fair,169.96
iPhone8,64GB,Unlocked,Broken,99.98
iPhone8,64GB,Verizon,New,249.95
iPhone8,64GB,Verizon,Like_new,211.96
iPhone8,64GB,Verizon,Good,199.96
iPhone8,64GB,Verizon,Fair,169.96
iPhone8,64GB,Verizon,Broken,99.98
iPhone8,64GB,AT&T,New,240.45
iPhone8,64GB,AT&T,Like_new,203.9
iPhone8,64GB,AT&T,Good,192.36
iPhone8,64GB,AT&T,Fair,163.51
iPhone8,64GB,AT&T,Broken,96.18
iPhone8,64GB,T-Mobile,New,232.45
iPhone8,64GB,T-Mobile,Like_new,197.12
iPhone8,64GB,T-Mobile,Good,185.96
iPhone8,64GB,T-Mobile,Fair,158.07
iPhone8,64GB,T-Mobile,Broken,92.98
iPhone8,64GB,Sprint,New,223.2
iPhone8,64GB,Sprint,Like_new,189.28
iPhone8,64GB,Sprint,Good,178.56
iPhone8,64GB,Sprint,Fair,151.78
iPhone8,64GB,Sprint,Broken,89.28
iPhone8,64GB,Other,New,124.97
iPhone8,64GB,Other,Like_new,105.98
iPhone8,64GB,Other,Good,99.98
iPhone8,64GB,Other,Fair,84.98
iPhone8,64GB,Other,Broken,49.99
iPhone8,128GB,Unlocked,New,317.02
iPhone8,128GB,Unlocked,Like_new,268.83
iPhone8,128GB,Unlocked,Good,253.62
iPhone8,128GB,Unlocked,Fair,215.57
iPhone8,128GB,Unlocked,Broken,126.81
iPhone8,128GB,Verizon,New,317.02
iPhone8,128GB,Verizon,Like_new,268.83
iPhone8,128GB,Verizon,Good,253.62
iPhone8,128GB,Verizon,Fair,215.57
iPhone8,128GB,Verizon,Broken,126.81
iPhone8,128GB,AT&T,New,304.97
iPhone8,128GB,AT&T,Like_new,258.62
iPhone8,128GB,AT&T,Good,243.98
iPhone8,128GB,AT&T,Fair,207.38
iPhone8,128GB,AT&T,Broken,121.99
iPhone8,128GB,T-Mobile,New,294.83
iPhone8,128GB,T-Mobile,Like_new,250.01
iPhone8,128GB,T-Mobile,Good,235.86
iPhone8,128GB,T-Mobile,Fair,200.48
iPhone8,128GB,T-Mobile,Broken,117.93
iPhone8,128GB,Sprint,New,283.1
iPhone8,128GB,Sprint,Like_new,240.07
iPhone8,128GB,Sprint,Good,226.48
iPhone8,128GB,Sprint,Fair,192.51
iPhone8,128GB,Sprint,Broken,113.24
iPhone8,128GB,Other,New,158.51
iPhone8,128GB,Other,Like_new,134.42
iPhone8,128GB,Other,Good,126.81
iPhone8,128GB,Other,Fair,107.79
iPhone8,128GB,Other,Broken,63.4
iPhone8,256GB,Unlocked,New,286.24
iPhone8,256GB,Unlocked,Like_new,242.73
iPhone8,256GB,Unlocked,Good,228.99
iPhone8,256GB,Unlocked,Fair,194.64
iPhone8,256GB,Unlocked,Broken,114.49
iPhone8,256GB,Verizon,New,286.24
iPhone8,256GB,Verizon,Like_new,242.73
iPhone8,256GB,Verizon,Good,228.99
iPhone8,256GB,Verizon,Fair,194.64
iPhone8,256GB,Verizon,Broken,114.49
iPhone8,256GB,AT&T,New,275.36
iPhone8,256GB,AT&T,Like_new,233.51
iPhone8,256GB,AT&T,Good,220.29
iPhone8,256GB,AT&T,Fair,187.25
iPhone8,256GB,AT&T,Broken,110.14
iPhone8,256GB,T-Mobile,New,266.2
iPhone8,256GB,T-Mobile,Like_new,225.74
iPhone8,256GB,T-Mobile,Good,212.96
iPhone8,256GB,T-Mobile,Fair,181.02
iPhone8,256GB,T-Mobile,Broken,106.48
iPhone8,256GB,Sprint,New,255.61
iPhone8,256GB,Sprint,Like_new,216.76
iPhone8,256GB,Sprint,Good,204.49
iPhone8,256GB,Sprint,Fair,173.81
iPhone8,256GB,Sprint,Broken,102.24
iPhone8,256GB,Other,New,143.12
iPhone8,256GB,Other,Like_new,121.36
iPhone8,256GB,Other,Good,114.49
iPhone8,256GB,Other,Fair,97.32
iPhone8,256GB,Other,Broken,57.25
iPhone8Plus,64GB,Unlocked,New,320.45
iPhone8Plus,64GB,Unlocked,Like_new,271.74
iPhone8Plus,64GB,Unlocked,Good,256.36
iPhone8Plus,64GB,Unlocked,Fair,217.91
iPhone8Plus,64GB,Unlocked,Broken,128.18
iPhone8Plus,64GB,Verizon,New,320.45
iPhone8Plus,64GB,Verizon,Like_new,271.74
iPhone8Plus,64GB,Verizon,Good,256.36
iPhone8Plus,64GB,Verizon,Fair,217.91
iPhone8Plus,64GB,Verizon,Broken,128.18
iPhone8Plus,64GB,AT&T,New,308.27
iPhone8Plus,64GB,AT&T,Like_new,261.41
iPhone8Plus,64GB,AT&T,Good,246.62
iPhone8Plus,64GB,AT&T,Fair,209.62
iPhone8Plus,64GB,AT&T,Broken,123.31
iPhone8Plus,64GB,T-Mobile,New,298.02
iPhone8Plus,64GB,T-Mobile,Like_new,252.72
iPhone8Plus,64GB,T-Mobile,Good,238.41
iPhone8Plus,64GB,T-Mobile,Fair,202.65
iPhone8Plus,64GB,T-Mobile,Broken,119.21
iPhone8Plus,64GB,Sprint,New,286.16
iPhone8Plus,64GB,Sprint,Like_new,242.66
iPhone8Plus,64GB,Sprint,Good,228.93
iPhone8Plus,64GB,Sprint,Fair,194.59
iPhone8Plus,64GB,Sprint,Broken,114.46
iPhone8Plus,64GB,Other,New,160.22
iPhone8Plus,64GB,Other,Like_new,135.87
iPhone8Plus,64GB,Other,Good,128.18
iPhone8Plus,64GB,Other,Fair,108.95
iPhone8Plus,64GB,Other,Broken,64.09
iPhone8Plus,128GB,Unlocked,New,349.08
iPhone8Plus,128GB,Unlocked,Like_new,296.02
iPhone8Plus,128GB,Unlocked,Good,279.26
iPhone8Plus,128GB,Unlocked,Fair,237.37
iPhone8Plus,128GB,Unlocked,Broken,139.63
iPhone8Plus,128GB,Verizon,New,349.08
iPhone8Plus,128GB,Verizon,Like_new,296.02
iPhone8Plus,128GB,Verizon,Good,279.26
iPhone8Plus,128GB,Verizon,Fair,237.37
iPhone8Plus,128GB,Verizon,Broken,139.63
iPhone8Plus,128GB,AT&T,New,335.81
iPhone8Plus,128GB,AT&T,Like_new,284.77
iPhone8Plus,128GB,AT&T,Good,268.65
iPhone8Plus,128GB,AT&T,Fair,228.35
iPhone8Plus,128GB,AT&T,Broken,134.33
iPhone8Plus,128GB,T-Mobile,New,324.64
iPhone8Plus,128GB,T-Mobile,Like_new,275.3
iPhone8Plus,128GB,T-Mobile,Good,259.72
iPhone8Plus,128GB,T-Mobile,Fair,220.76
iPhone8Plus,128GB,T-Mobile,Broken,129.86
iPhone8Plus,128GB,Sprint,New,311.73
iPhone8Plus,128GB,Sprint,Like_new,264.35
iPhone8Plus,128GB,Sprint,Good,249.38
iPhone8Plus,128GB,Sprint,Fair,211.97
iPhone8Plus,128GB,Sprint,Broken,124.69
iPhone8Plus,128GB,Other,New,174.54
iPhone8Plus,128GB,Other,Like_new,148.01
iPhone8Plus,128GB,Other,Good,139.63
iPhone8Plus,128GB,Other,Fair,118.69
iPhone8Plus,128GB,Other,Broken,69.82
iPhone8Plus,256GB,Unlocked,New,361.71
iPhone8Plus,256GB,Unlocked,Like_new,306.73
iPhone8Plus,256GB,Unlocked,Good,289.37
iPhone8Plus,256GB,Unlocked,Fair,245.96
iPhone8Plus,256GB,Unlocked,Broken,144.68
iPhone8Plus,256GB,Verizon,New,361.71
iPhone8Plus,256GB,Verizon,Like_new,306.73
iPhone8Plus,256GB,Verizon,Good,289.37
iPhone8Plus,256GB,Verizon,Fair,245.96
iPhone8Plus,256GB,Verizon,Broken,144.68
iPhone8Plus,256GB,AT&T,New,347.96
iPhone8Plus,256GB,AT&T,Like_new,295.07
iPhone8Plus,256GB,AT&T,Good,278.37
iPhone8Plus,256GB,AT&T,Fair,236.61
iPhone8Plus,256GB,AT&T,Broken,139.19
iPhone8Plus,256GB,T-Mobile,New,336.39
iPhone8Plus,256GB,T-Mobile,Like_new,285.26
iPhone8Plus,256GB,T-Mobile,Good,269.11
iPhone8Plus,256GB,T-Mobile,Fair,228.74
iPhone8Plus,256GB,T-Mobile,Broken,134.56
iPhone8Plus,256GB,Sprint,New,323.01
iPhone8Plus,256GB,Sprint,Like_new,273.91
iPhone8Plus,256GB,Sprint,Good,258.4
iPhone8Plus,256GB,Sprint,Fair,219.64
iPhone8Plus,256GB,Sprint,Broken,129.2
iPhone8Plus,256GB,Other,New,180.85
iPhone8Plus,256GB,Other,Like_new,153.36
iPhone8Plus,256GB,Other,Good,144.68
iPhone8Plus,256GB,Other,Fair,122.98
iPhone8Plus,256GB,Other,Broken,72.34
iPhoneX,64GB,Unlocked,New,384.71
iPhoneX,64GB,Unlocked,Like_new,326.24
iPhoneX,64GB,Unlocked,Good,307.77
iPhoneX,64GB,Unlocked,Fair,261.61
iPhoneX,64GB,Unlocked,Broken,153.89
iPhoneX,64GB,Verizon,New,384.71
iPhoneX,64GB,Verizon,Like_new,326.24
iPhoneX,64GB,Verizon,Good,307.77
iPhoneX,64GB,Verizon,Fair,261.61
iPhoneX,64GB,Verizon,Broken,153.89
iPhoneX,64GB,AT&T,New,370.09
iPhoneX,64GB,AT&T,Like_new,313.84
iPhoneX,64GB,AT&T,Good,296.08
iPhoneX,64GB,AT&T,Fair,251.66
iPhoneX,64GB,AT&T,Broken,148.04
iPhoneX,64GB,T-Mobile,New,357.78
iPhoneX,64GB,T-Mobile,Like_new,303.4
iPhoneX,64GB,T-Mobile,Good,286.23
iPhoneX,64GB,T-Mobile,Fair,243.29
iPhoneX,64GB,T-Mobile,Broken,143.11
iPhoneX,64GB,Sprint,New,343.55
iPhoneX,64GB,Sprint,Like_new,291.33
iPhoneX,64GB,Sprint,Good,274.84
iPhoneX,64GB,Sprint,Fair,233.61
iPhoneX,64GB,Sprint,Broken,137.42
iPhoneX,64GB,Other,New,192.36
iPhoneX,64GB,Other,Like_new,163.12
iPhoneX,64GB,Other,Good,153.89
iPhoneX,64GB,Other,Fair,130.8
iPhoneX,64GB,Other,Broken,76.94
iPhoneX,256GB,Unlocked,New,412.39
iPhoneX,256GB,Unlocked,Like_new,349.71
iPhoneX,256GB,Unlocked,Good,329.91
iPhoneX,256GB,Unlocked,Fair,280.43
iPhoneX,256GB,Unlocked,Broken,164.96
iPhoneX,256GB,Verizon,New,412.39
iPhoneX,256GB,Verizon,Like_new,349.71
iPhoneX,256GB,Verizon,Good,329.91
iPhoneX,256GB,Verizon,Fair,280.43
iPhoneX,256GB,Verizon,Broken,164.96
iPhoneX,256GB,AT&T,New,396.72
iPhoneX,256GB,AT&T,Like_new,336.42
iPhoneX,256GB,AT&T,Good,317.38
iPhoneX,256GB,AT&T,Fair,269.77
iPhoneX,256GB,AT&T,Broken,158.69
iPhoneX,256GB,T-Mobile,New,383.53
iPhoneX,256GB,T-Mobile,Like_new,325.23
iPhoneX,256GB,T-Mobile,Good,306.82
iPhoneX,256GB,T-Mobile,Fair,260.8
iPhoneX,256GB,T-Mobile,Broken,153.41
iPhoneX,256GB,Sprint,New,368.27
iPhoneX,256GB,Sprint,Like_new,312.29
iPhoneX,256GB,Sprint,Good,294.61
iPhoneX,256GB,Sprint,Fair,250.42
iPhoneX,256GB,Sprint,Broken,147.31
iPhoneX,256GB,Other,New,206.2
iPhoneX,256GB,Other,Like_new,174.85
iPhoneX,256GB,Other,Good,164.96
iPhoneX,256GB,Other,Fair,140.21
iPhoneX,256GB,Other,Broken,82.48
iPhoneXr,64GB,Unlocked,New,404.31
iPhoneXr,64GB,Unlocked,Like_new,342.86
iPhoneXr,64GB,Unlocked,Good,323.45
iPhoneXr,64GB,Unlocked,Fair,274.93
iPhoneXr,64GB,Unlocked,Broken,161.72
iPhoneXr,64GB,Verizon,New,404.31
iPhoneXr,64GB,Verizon,Like_new,342.86
iPhoneXr,64GB,Verizon,Good,323.45
iPhoneXr,64GB,Verizon,Fair,274.93
iPhoneXr,64GB,Verizon,Broken,161.72
iPhoneXr,64GB,AT&T,New,388.95
iPhoneXr,64GB,AT&T,Like_new,329.83
iPhoneXr,64GB,AT&T,Good,311.16
iPhoneXr,64GB,AT&T,Fair,264.48
iPhoneXr,64GB,AT&T,Broken,155.58
iPhoneXr,64GB,T-Mobile,New,376.01
iPhoneXr,64GB,T-Mobile,Like_new,318.86
iPhoneXr,64GB,T-Mobile,Good,300.81
iPhoneXr,64GB,T-Mobile,Fair,255.69
iPhoneXr,64GB,T-Mobile,Broken,150.4
iPhoneXr,64GB,Sprint,New,361.05
iPhoneXr,64GB,Sprint,Like_new,306.17
iPhoneXr,64GB,Sprint,Good,288.84
iPhoneXr,64GB,Sprint,Fair,245.51
iPhoneXr,64GB,Sprint,Broken,144.42
iPhoneXr,64GB,Other,New,202.16
iPhoneXr,64GB,Other,Like_new,171.43
iPhoneXr,64GB,Other,Good,161.72
iPhoneXr,64GB,Other,Fair,137.47
iPhoneXr,64GB,Other,Broken,80.86
iPhoneXr,128GB,Unlocked,New,419.32
iPhoneXr,128GB,Unlocked,Like_new,355.59
iPhoneXr,128GB,Unlocked,Good,335.46
iPhoneXr,128GB,Unlocked,Fair,285.14
iPhoneXr,128GB,Unlocked,Broken,167.73
iPhoneXr,128GB,Verizon,New,419.32
iPhoneXr,128GB,Verizon,Like_new,355.59
iPhoneXr,128GB,Verizon,Good,335.46
iPhoneXr,128GB,Verizon,Fair,285.14
iPhoneXr,128GB,Verizon,Broken,167.73
iPhoneXr,128GB,AT&T,New,403.39
iPhoneXr,128GB,AT&T,Like_new,342.07
iPhoneXr,128GB,AT&T,Good,322.71
iPhoneXr,128GB,AT&T,Fair,274.3
iPhoneXr,128GB,AT&T,Broken,161.36
iPhoneXr,128GB,T-Mobile,New,389.97
iPhoneXr,128GB,T-Mobile,Like_new,330.7
iPhoneXr,128GB,T-Mobile,Good,311.98
iPhoneXr,128GB,T-Mobile,Fair,265.18
iPhoneXr,128GB,T-Mobile,Broken,155.99
iPhoneXr,128GB,Sprint,New,374.46
iPhoneXr,128GB,Sprint,Like_new,317.54
iPhoneXr,128GB,Sprint,Good,299.56
iPhoneXr,128GB,Sprint,Fair,254.63
iPhoneXr,128GB,Sprint,Broken,149.78
iPhoneXr,128GB,Other,New,209.66
iPhoneXr,128GB,Other,Like_new,177.79
iPhoneXr,128GB,Other,Good,167.73
iPhoneXr,128GB,Other,Fair,142.57
iPhoneXr,128GB,Other,Broken,83.86
iPhoneXr,256GB,Unlocked,New,456.36
iPhoneXr,256GB,Unlocked,Like_new,386.99
iPhoneXr,256GB,Unlocked,Good,365.09
iPhoneXr,256GB,Unlocked,Fair,310.32
iPhoneXr,256GB,Unlocked,Broken,182.54
iPhoneXr,256GB,Verizon,New,456.36
iPhoneXr,256GB,Verizon,Like_new,386.99
iPhoneXr,256GB,Verizon,Good,365.09
iPhoneXr,256GB,Verizon,Fair,310.32
iPhoneXr,256GB,Verizon,Broken,182.54
iPhoneXr,256GB,AT&T,New,439.02
iPhoneXr,256GB,AT&T,Like_new,372.29
iPhoneXr,256GB,AT&T,Good,351.21
iPhoneXr,256GB,AT&T,Fair,298.53
iPhoneXr,256GB,AT&T,Broken,175.61
iPhoneXr,256GB,T-Mobile,New,424.41
iPhoneXr,256GB,T-Mobile,Like_new,359.9
iPhoneXr,256GB,T-Mobile,Good,339.53
iPhoneXr,256GB,T-Mobile,Fair,288.6
iPhoneXr,256GB,T-Mobile,Broken,169.77
iPhoneXr,256GB,Sprint,New,407.53
iPhoneXr,256GB,Sprint,Like_new,345.58
iPhoneXr,256GB,Sprint,Good,326.02
iPhoneXr,256GB,Sprint,Fair,277.12
iPhoneXr,256GB,Sprint,Broken,163.01
iPhoneXr,256GB,Other,New,228.18
iPhoneXr,256GB,Other,Like_new,193.5
iPhoneXr,256GB,Other,Good,182.54
iPhoneXr,256GB,Other,Fair,155.16
iPhoneXr,256GB,Other,Broken,91.27
iPhoneXs,64GB,Unlocked,New,433.2
iPhoneXs,64GB,Unlocked,Like_new,367.35
iPhoneXs,64GB,Unlocked,Good,346.56
iPhoneXs,64GB,Unlocked,Fair,294.57
iPhoneXs,64GB,Unlocked,Broken,173.28
iPhoneXs,64GB,Verizon,New,433.2
iPhoneXs,64GB,Verizon,Like_new,367.35
iPhoneXs,64GB,Verizon,Good,346.56
iPhoneXs,64GB,Verizon,Fair,294.57
iPhoneXs,64GB,Verizon,Broken,173.28
iPhoneXs,64GB,AT&T,New,416.74
iPhoneXs,64GB,AT&T,Like_new,353.39
iPhoneXs,64GB,AT&T,Good,333.39
iPhoneXs,64GB,AT&T,Fair,283.38
iPhoneXs,64GB,AT&T,Broken,166.69
iPhoneXs,64GB,T-Mobile,New,402.87
iPhoneXs,64GB,T-Mobile,Like_new,341.64
iPhoneXs,64GB,T-Mobile,Good,322.3
iPhoneXs,64GB,T-Mobile,Fair,273.95
iPhoneXs,64GB,T-Mobile,Broken,161.15
iPhoneXs,64GB,Sprint,New,386.85
iPhoneXs,64GB,Sprint,Like_new,328.05
iPhoneXs,64GB,Sprint,Good,309.48
iPhoneXs,64GB,Sprint,Fair,263.06
iPhoneXs,64GB,Sprint,Broken,154.74
iPhoneXs,64GB,Other,New,216.6
iPhoneXs,64GB,Other,Like_new,183.68
